253200,101026
254000,101028
255100,101029
255901,101030
255902,101031
255903,101032
256100,101033
256301,101034
260100,101035
260200,101036
260300,101037
261100,101038
261200,101040
261201,101039
262101,101041
262901,101042
263000,101043
263100,101045
263101,101044
263201,101046
263202,101047
263203,101048
263204,101049
263205,101050
263206,101051
264100,101053
264200,101055
264201,101054
264900,101058
264901,101056
264902,101057
269100,101059
269301,101060
270100,101063
270101,101061
270102,101062
271100,101064
272101,101065
272102,101066
272103,101067
272300,101070
272301,101068
272302,101069
272400,101072
272401,101071
273101,101073
273102,101074
273200,101081
273201,101077
273202,101078
273203,101079
273204,101080
274100,101082
274200,101086
274201,101083
274202,101084
274203,101085
274300,101091
274301,101087
274302,101088
274303,101089
274304,101090
274400,101092
274901,101093
274902,101094
275100,101098
275101,101095
275102,101096
275103,101097
275200,101101
275201,101099
275202,101100
275301,101102
275302,101103
275303,101104
275304,101105
275401,101107
275402,101108
275403,101109
275404,101110
275500,101112
275601,101113
275701,101114
275800,101116
275801,101115
275900,101119
275901,101117
275902,101118
276100,101121
276101,101120
276200,101130
276201,101122
276202,101123
276203,101124
276204,101125
276205,101126
276206,101127
276207,101128
276300,101131
277100,101132
277201,101133
277301,101134
278200,101135
278301,101136
278400,101137
280100,101138
280200,101139
28100,100191
28201,100192
28202,100193
28203,100194
282100,101140
28301,100196
28302,100197
28303,100198
283100,101141
284100,101142
285101,101143
28601,100204
286100,101145
287100,101146
289100,101148
289101,101147
290200,101150
290300,101152
290301,101151
290400,101153
291100,101154
291200,101156
291201,101155
293200,101158
293300,101162
293301,101159
293302,101160
293303,101161
293401,101163
294100,101164
295100,101167
295101,101166
295200,101170
295201,101168
295202,101169
295301,101171
295400,101172
295601,101174
295602,101175
295603,101176
295604,101177
296100,101178
296200,101179
296300,101181
296301,101180
300100,101184
300101,101182
300103,101183
300200,101188
300201,101185
300202,101186
300203,101187
300401,101189
300402,101190
30101,100206
30102,100207
30103,100208
301100,101195
301101,101192
301102,101193
301103,101194
301200,101196
301301,101197
301400,101200
30201,100210
30202,100211
30203,100212
30207,100214
30300,100215
303100,101202
303101,101201
303200,101203
30401,100216
30402,100217
304100,101204
310101,101205
310102,101206
310103,101207
310104,101208
31100,100219
311100,101209
311200,101210
311300,101211
313101,101213
313102,101214
313201,101215
313202,101216
314200,101224
314201,101219
314202,101220
314203,101221
314300,101225
314400,101226
314501,101227
314502,101228
315000,101229
315100,101232
315101,101230
316100,101233
316201,101234
316401,101236
316402,101237
316403,101238
316501,101239
316502,101240
316503,101241
317100,101243
317200,101246
317201,101244
317202,101245
317300,101248
317301,101247
317400,101249
317501,101250
319100,101251
319201,101252
319300,101254
319401,101255
319402,101256
320001,101260
320201,101261
32100,100220
32200,100221
322100,101263
322200,101265
322800,101266
32301,100222
323100,101267
324200,101268
325100,101269
325200,101270
325300,101271
325400,101272
326101,101274
330101,101275
33100,100227
332000,101277
332001,101276
33201,100228
33202,100229
332100,101278
332200,101280
332201,101279
332205,101281
332300,101283
332301,101282
332400,101284
332500,101285
332601,101286
332700,101288
332701,101287
332801,101289
334100,101290
334201,101291
334202,101292
334301,101293
334302,101294
334400,101295
335100,101296
339400,101301
340101,101302
340200,101303
340300,101304
340400,101305
34101,100231
34102,100232
34103,100233
341100,101308
341101,101306
341102,101307
342000,101309
34201,100235
34202,100236
34203,100237
34204,100238
34205,100239
34206,100240
342100,101310
342200,101311
342300,101312
342400,101316
342401,101313
342402,101314
342403,101315
342501,101317
342600,101318
342700,101319
34301,100242
34302,100243
34303,100244
34304,100245
34305,100246
343200,101322
343201,101320
343202,101321
343300,101326
343301,101323
343302,101324
343303,101325
343401,101327
343402,101328
34401,100248
34402,100249
344101,101329
344300,101330
345100,101331
345300,101332
347000,101335
347001,101334
347100,101337
347200,101338
347300,101339
347400,101340
347500,101341
347600,101342
347800,101345
347801,101343
348201,101347
348202,101348
348301,101350
348302,101351
348303,101352
348600,101354
349201,101355
349400,101358
350100,101359
350200,101360
350300,101361
350400,101362
35101,100251
35102,100252
35103,100253
35104,100254
35105,100255
35106,100256
35107,100257
35108,100258
351100,101363
351200,101364
351300,101365
351400,101366
35201,100260
35202,100261
352100,101367
352200,101368
352300,101369
352400,101370
352500,101371
352600,101372
352700,101373
353101,101374
353102,101375
353201,101376
353301,101377
353502,101379
353901,101380
35401,100263
35402,100264
354100,101381
354200,101382
35500,100266
355100,101385
355101,101383
355102,101384
355200,101387
355201,101386
356100,101389
356101,101388
356200,101392
356201,101390
356202,101391
358001,101393
358002,101394
358100,101401
358101,101395
358102,101396
358103,101397
358104,101398
358105,101399
358106,101400
358200,101412
358201,101402
358202,101403
358203,101404
358204,101405
358205,101406
358206,101407
358207,101408
358208,101409
358209,101410
358210,101411
358301,101413
358302,101414
358303,101415
358306,101416
358307,101417
358308,101418
358400,101422
358401,101419
358402,101420
358403,101421
358500,101433
358501,101423
358502,101424
358503,101425
358504,101426
358505,101427
358506,101428
358508,101430
358509,101431
358700,101437
358701,101434
358702,101435
358703,101436
358800,101442
358801,101439
358802,101440
358803,101441
359200,101443
359300,101444
359401,101445
359402,101446
359403,101447
359404,101448
359405,101449
359501,101450
359502,101451
359700,101453
359800,101454
360100,101457
360101,101455
360102,101456
360200,101460
360201,101458
360202,101459
360300,101461
360400,101463
360401,101462
360500,101464
360600,101465
36100,100267
361000,101466
361100,101467
361200,101468
361300,101469
361400,101470
361501,101471
361505,101472
361701,101473
361703,101474
362100,101475
362200,101476
362300,101477
363200,101479
369100,101480
369200,101481
370100,101482
37100,100268
371200,101483
37200,100269
372101,101485
372200,101486
372300,101488
372301,101487
372400,101490
372401,101489
372501,101491
372502,101492
372600,101493
372700,101494
37300,100270
373100,101495
373103,101496
373200,101497
373300,101501
373301,101498
373302,101499
373400,101504
373600,101505
373700,101506
37400,100271
374100,101507
374200,101508
374300,101509
37500,100272
375100,101510
375200,101511
376100,101512
376400,101513
377100,101516
377200,101517
377300,101518
377401,101519
377500,101520
377800,101521
378200,101522
378300,101523
378500,101524
378900,101525
379401,101528
379402,101529
380101,101532
380102,101533
380103,101534
380104,101535
380110,107499
380200,101541
380201,101537
380202,101538
380203,101539
380204,101540
380210,101542
380300,101549
380301,101543
380302,101544
380303,101545
380304,101546
380305,101547
380306,101548
380500,101553
380600,101556
380601,101554
380602,101555
380700,101559
380701,101557
380702,101558
380800,101562
380801,101560
380802,101561
380810,101563
380900,101567
380901,101564
380902,101565
380903,101566
380910,101568
38100,100273
381100,101570
381101,101569
381200,101574
381201,101571
381202,101572
381203,101573
381300,101578
381301,101575
381302,101576
381303,101577
381400,101579
381500,101581
381501,101580
381600,101585
381601,101582
381602,101583
381603,101584
381800,101588
381801,101586
381802,101587
38200,100274
382101,101589
382102,101590
383100,101600
383101,101595
383102,101596
383103,101597
383104,101598
383105,101599
383200,101606
383201,101601
383202,101602
383203,101603
383204,101604
383205,101605
383300,101610
383301,101607
383302,101608
383303,101609
383400,101614
383401,101611
383402,101612
383403,101613
383405,101615
383501,101616
383502,101617
383503,101618
383600,101621
383601,101620
383700,101623
383701,101622
383800,101626
383801,101624
383802,101625
383900,101629
383901,101627
383902,101628
384200,101632
384201,101630
384202,101631
384300,101636
384301,101633
384302,101634
384303,101635
384400,101637
384500,101638
384600,101639
384700,101640
384800,101643
384801,101641
384802,101642
384900,101645
385100,101651
385101,101646
385102,101647
385103,101648
385104,101649
385105,101650
385110,101652
385111,101653
385120,101654
385200,101659
385201,101655
385202,101656
385203,101657
385204,101658
385220,101660
385300,101664
385303,101663
385320,101665
385401,101666
385500,101668
385520,101669
385600,101671
385601,101670
385620,101672
385701,101673
385720,101675
385801,101676
385802,101677
385820,101679
385900,101684
385901,101680
385902,101681
385903,101682
385920,101685
386100,101686
386200,101687
386401,101690
386402,101691
387300,101693
388700,101694
388900,101699
388901,101695
388902,101696
388903,101697
388904,101698
389001,101700
389002,101701
389101,101702
389102,101703
389103,101704
389200,101705
389300,101706
389400,101707
389500,101708
389900,101709
39001,100275
39002,100276
39003,100277
39004,100278
390100,101710
390200,101711
39100,100280
392204,101723
392400,101724
392501,101725
392502,101726
392503,101727
392701,101734
392702,101735
392800,101740
392801,101736
392802,101737
392803,101738
392804,101739
39301,100281
39302,100282
393200,101745
393201,101741
393202,101742
393203,101743
393204,101744
393300,101753
393303,101749
393306,101752
393600,101754
393700,101755
393800,101758
393801,101756
39400,100284
394100,101762
394200,101763
394300,101764
39500,100285
395010,101766
395012,101768
395013,101769
395014,101770
395015,101771
395016,101772
395020,101774
395030,101776
395060,101778
395062,101780
395063,101781
395080,101782
395200,101785
395202,101786
395205,101787
395301,101789
395302,101790
395600,101792
395700,101793
395800,101794
396100,101795
39700,100286
397200,101805
397201,101799
397202,101800
397203,101801
397204,101802
397205,101803
397206,101804
397300,101812
397301,101806
397302,101807
397303,101808
397304,101809
397305,101810
397306,101811
397400,101813
397500,101814
397600,107500
397601,107500
397700,101815
397800,101818
397801,101816
397802,101817
397900,101821
397901,101819
397902,101820
39800,100287
398001,101822
398002,101823
398100,101824
399100,101826
399200,101827
399400,101828
399501,101829
399601,101830
399602,101831
399701,101832
399803,101836
399804,101837
399901,101838
40101,100288
40102,100289
40103,100290
40104,100291
401101,101839
401102,101840
40200,100293
402100,101841
402200,101842
402300,101845
402400,101847
402500,101848
402600,101849
403000,101850
404100,101851
404200,101852
404301,101853
404302,101854
404400,101855
40500,100296
405100,101856
405300,101859
405301,101857
405302,101858
405400,101862
405401,101860
405402,101861
405500,101864
406300,101868
406400,101869
406500,101870
406600,101871
40701,100297
40702,100298
40704,100300
40705,100301
40706,100302
40707,100303
40708,100304
40709,100305
40710,100306
407101,101872
40711,100307
40712,100308
407200,101873
40730,100309
407300,101874
407400,101875
410100,101876
410200,101877
410300,101878
410400,101879
41101,100310
41200,100312
413101,101880
413201,101881
413202,101882
414200,101885
414300,101886
414400,101887
414500,101888
415100,101889
416100,101891
419100,101894
419200,101895
420100,101897
42101,100313
42102,100314
421100,101898
42202,100317
422100,101899
422200,101900
422300,101901
422400,101902
422500,101903
42301,100319
42302,100320
42303,100321
42304,100322
42305,100323
42306,100324
42307,100325
42308,100326
423101,101904
423102,101905
423201,101906
423202,101907
423203,101908
423300,101915
423301,101909
423302,101910
423304,101912
423305,101913
423306,101914
424100,101917
424200,101918
425000,101919
425100,101920
425200,101921
425300,101922
425501,101923
425502,101924
425600,101925
426101,101926
426102,101927
426103,101928
427100,101929
427200,101930
427300,101931
427401,101932
427402,101933
428100,101934
428201,101935
428202,101936
428300,101937
428500,101938
428700,101940
429101,101941
429102,101942
429200,101950
429201,101943
429202,101944
429203,101945
429205,101947
429206,101948
429300,101951
429401,101952
429402,101953
429405,101954
43001,100328
430101,101955
43103,100332
43104,100333
43105,100334
43106,100335
43107,100336
43108,100337
43109,100338
431100,101956
431200,101957
433100,101958
434000,101959
434101,101960
434102,101961
434103,101962
434200,101963
434500,101964
436100,101965
437100,101966
438100,101967
438200,101968
438300,101969
439100,101970
439200,101971
439300,101972
440100,101973
440200,101975
44101,100339
441100,101976
441200,101977
441301,101978
441400,101979
441500,101980
442000,101981
44203,100343
44204,100344
44205,100345
44206,100346
44207,100347
44208,100348
442100,101982
442200,101983
44301,100350
443100,101985
44311,100352
44400,100353
444000,101986
444100,101987
444200,101988
444300,101992
444302,101990
44501,100354
44502,100355
44503,100356
44504,100357
44505,100358
44506,100359
44507,100360
44508,100361
445100,101993
446100,101994
446200,101995
446300,101996
446400,101997
446500,101998
446601,101999
446602,102000
446603,102001
446604,102002
449100,102003
449200,102004
449500,102007
450001,102008
450600,102009
45101,100363
451100,102010
451200,102011
451301,102012
451302,102013
451401,102015
451402,102016
451500,102017
451600,102018
452100,102019
452200,102020
452301,102021
452302,102022
452401,102023
452500,102024
452600,102025
452700,102026
453000,102028
453001,102027
453100,102029
453300,102032
453301,102030
453302,102031
454100,102033
454200,102037
454201,102034
454202,102035
454203,102036
456100,102040
456201,102041
456202,102042
456203,102043
456300,102044
456400,102045
457000,102046
457101,102047
457200,102048
457300,102049
457400,102050
457500,102051
457600,102052
458000,102053
458100,102054
458200,102055
458300,102056
459100,102057
459200,102058
459300,107502
459301,107502
459400,102059
459500,102061
459501,102060
460101,102062
460102,102063
460200,102064
460301,102065
460400,102066
461001,102067
46101,100365
461100,102068
461200,102069
462200,102070
462400,102071
463100,102072
463200,102073
464000,107503
464001,107503
465100,102076
465101,102075
465200,102078
465201,102077
466302,102082
467100,102083
467200,102084
467301,102085
467400,102086
467500,102087
467601,102088
467700,102089
467800,102094
467801,102090
467802,102091
467803,102092
467804,102093
467901,102095
467902,102096
467903,102097
468000,102098
468011,102099
468020,102101
468021,102102
468102,102104
468501,102105
468601,102107
468602,102108
469400,102111
469500,102112
469600,102113
469700,102116
469701,102114
469702,102115
47101,100367
47102,100368
471100,102117
471110,102118
471200,102119
471300,102120
480100,102121
48101,100370
48200,100372
482100,102122
482200,102123
482301,102124
482400,102125
482500,102126
482600,102127
482700,102128
48300,100373
483100,102129
483200,102130
483300,102131
483600,102132
483801,102133
483802,102134
483803,102135
485100,102136
485200,102137
485300,102139
485301,102138
485400,102140
486100,102142
486101,102141
486200,102143
486400,102144
486500,102145
486700,102146
486800,102147
487100,102148
487200,102149
487301,102150
487302,102151
487303,102152
487400,102153
487500,102154
487601,102155
487602,102156
487610 ,102157
487701,102158
487702,102159
487703,102160
487901,102161
487902,102162
487903,102163
487904,102164
487905,102165
488101,102166
488102,102167
489100,102169
489200,102170
489300,102171
489400,102172
490100,102174
490200,102175
490400,102176
490700,102177
491100,102178
491200,102179
492100,102180
492200,102181
492300,102182
493100,102183
493400,102185
494200,102186
494300,102187
494400,102188
494500,102189
494600,102192
494601,102190
494602,102191
494700,102193
495100,102194
495200,102195
495300,102196
497100,102197
497110,102198
497200,102199
497301,102200
497302,102201
497303,102202
497400,102204
497401,102203
497500,102213
497501,102205
497502,102206
497503,102207
497504,102208
497505,102209
497506,102210
497507,102211
497508,102212
499100,102214
499400,102216
499500,102217
499600,102218
500100,102219
501100,102221
501200,102220
501300,102222
502101,102224
502102,102225
502103,102226
502201,102227
502202,102228
502203,107504
502204,102229
502205,102230
502402,102232
503100,102233
503110,102234
503190,107504
504000,102235
504100,102238
504101,102236
504102,102237
505100,102239
505200,102242
505201,102240
505202,102241
505300,102243
505400,102246
505401,102244
505402,102245
505900,102247
506101,102248
506102,102249
509100,102251
509300,102253
509400,102254
510000,102255
510100,102256
510300,102257
510400,102258
510500,102259
51100,100374
511000,102260
511100,102262
511101,102261
511200,102263
511300,102264
511400,102265
511500,102266
512101,102267
512102,102268
512103,102269
512104,102270
512200,102271
512300,102272
512500,102274
512501,102273
512600,102275
513000,102276
513100,102277
513200,102278
513300,102279
513400,102280
513600,102281
513700,102282
514100,102283
514201,102284
514300,102285
514400,102286
514500,102287
514510,102288
516200,102290
516400,102291
517100,102292
517200,102293
517300,102294
518100,102295
518300,102296
518400,102297
518500,102298
518600,102299
518700,102300
518800,102302
518801,102301
519100,102303
519200,102304
519400,102306
519500,102307
519600,102308
520100,102310
520200,102311
52101,100375
521100,102312
521200,102313
521300,102314
521400,102315
52200,100377
522200,102317
52300,100378
523100,102318
52401,100379
524200,102322
524400,102323
52500,100382
525100,102324
525200,102326
525201,102325
525300,102327
52601,100383
52602,100384
52604,100386
526100,102328
526200,102329
527100,102330
527200,102331
528300,102334
529300,102336
529400,102337
529501,102338
529502,102339
529601,102340
529602,102341
529604,102343
529800,102345
530100,102346
530200,102347
530300,102348
530400,102349
530500,102350
530901,102351
53101,100388
53102,100389
53103,100390
53104,100391
53106,100393
53107,100394
53108,100395
53109,100396
53110,100397
531100,102352
53111,100398
53112,100399
53113,100400
53114,100401
53115,100402
531200,102353
53121,100404
531300,102354
531400,102355
53201,100405
53202,100406
53203,100407
53204,100408
53205,100409
53206,100410
532100,102356
532200,102357
533000,102358
53301,100413
53304,100416
533100,102359
534000,102360
534100,102361
534200,102362
535100,102363
535200,102364
535202,102365
535203,102366
536000,102367
536100,102368
536200,102369
536300,102370
537000,102372
537100,102373
537200,102374
540000,102377
540001,102375
540002,102376
541000,102378
54101,100417
54102,100418
541200,102379
541301,102380
541302,102381
541400,102382
541501,102383
541502,102384
541503,102385
541600,102386
541801,102387
54201,100421
54202,100422
54203,100423
542100,102388
542200,102389
542301,102390
542400,102391
542500,102392
542700,102393
543100,102394
543200,102395
543300,102398
543301,102396
543302,102397
544100,102401
544101,102399
544102,102400
544200,102402
545000,102403
545100,102404
546100,102405
546200,102406
547100,102407
547200,102408
547300,102409
547400,102411
547401,102410
547500,102412
547600,102413
549001,102414
549002,102415
549003,102416
549004,102417
549011,102418
549012,102419
549013,102420
549100,102421
549201,102422
549202,102423
549501,102426
549700,102428
549800,107505
549801,107505
549802,102429
550101,102430
550103,102432
550104,102433
550200,102436
550301,102437
550401,102438
55101,100425
551110,102439
551120,102440
551140,102441
551210,102443
55200,100427
552100,102444
552200,102445
552310,102446
552320,102447
552330,102448
552401,102449
552500,102450
553101,102451
553102,102452
553120,102453
553130,102454
554100,107506
554101,107506
554200,102456
554400,102457
555101,102458
555102,102459
555200,102461
555300,102462
555600,102464
555601,102463
555700,102466
556100,107507
556101,107507
556200,102471
557000,107508
557001,107508
558101,102473
558201,102475
558310,102476
558500,102477
558610,102478
558620,102479
558630,102480
558640,102481
558701,102483
558720,102484
558730,102485
558740,102486
558800,107509
558801,107509
558811,102487
559210,102489
559220,102490
559300,102491
559400,102492
559500,102493
559601,102494
560100,102495
560200,102496
561101,102497
561102,102498
562101,102499
562201,102500
562221,102501
563100,102502
563300,102503
563311,102504
563321,102505
563400,102506
563510,102507
563520,102508
564101,107510
564120,102510
564130,102511
564200,107511
564201,107511
565101,102514
565201,102515
565410,102517
565600,102518
565610,102519
565710,102520
566000,102522
566200,102523
567440,102524
567441,102525
567460,102526
567500,102527
568200,102528
568300,102529
568410,102530
568440,102531
568700,102532
568941,102535
568942,102536
568970,102537
569001,102538
569002,102539
570100,102541
570200,102542
570500,102543
571101,102544
571110,102545
571210,102547
571220,102548
572101,102549
572200,102550
573100,102551
573201,102552
573301,102553
573302,102554
573400,102555
573500,102556
574100,102557
574201,102558
574202,102559
575101,102560
575102,102561
575201,102563
575202,102564
576000,102565
576060,102567
576061,102568
577000,102569
577005,102570
577120,102571
577130,102572
577150,102573
578100,102579
578201,102581
578202,102582
578301,102583
578302,102584
578401,102585
578402,102586
578403,102587
578450,102588
578500,102590
578501,102589
578600,102591
578701,102592
578702,102593
578703,102594
578704,102595
578801,102596
578900,102598
578910,102599
579101,102600
579301,102603
579302,102604
579400,102605
579500,102606
579930,102607
579950,102608
580010,102609
580030,102610
580050,102611
580100,102612
580110,102613
581010,102614
582100,102615
582301,102616
582401,102617
583100,102620
583101,102618
583102,102619
583200,102623
583201,102621
583202,102622
583230,102624
583240,102625
584101,102626
584102,102627
584103,102628
584200,102629
584301,102630
584302,102631
584303,102632
584304,102633
584305,102634
584401,102635
584402,102636
584500,102637
584530,102638
584601,102639
584602,102640
584603,102641
584700,102642
584901,102643
585000,102644
585010,102645
586101,102646
586102,102647
586200,102648
586300,102649
587010,102650
589110,102653
589120,102654
589200,102655
590100,107512
590101,107512
590111,102660
590200,102661
590300,102662
590311,102663
590400,102664
590500,102665
591100,102666
591920,102668
593100,102669
595100,107513
595101,107513
595103,102671
596100,107514
596101,107514
597101,102673
597104,102674
597251,102677
597910,102678
597920,102679
597940,102680
597941,102681
598001,102683
599100,102684
599110,102685
599300,102686
599400,102687
599500,102688
600110,102689
600112,102690
600200,102691
60100,100428
601101,102692
601102,102693
601200,102694
601301,102695
601311,102696
601400,102697
601500,102698
602901,102700
602902,102701
603100,102702
604000,102703
604100,102705
605100,102706
607100,102709
607200,102710
607301,102713
608101,102716
608201,102717
60901,100430
60902,100431
60903,100432
60904,100433
609100,102718
609301,102719
609401,102720
609402,102721
609500,102722
610101,102723
61100,100435
611101,102724
611102,102725
61200,100436
612100,102726
61300,100437
613100,102729
613101,102727
613102,102728
613401,102730
613402,102731
614100,102732
614200,102733
614910,102734
619100,102735
619201,102736
619202,102737
620100,102738
621100,102739
621200,102740
621910,102741
621911,102742
62200,100438
622100,102743
623000,102745
623001,102744
625101,102748
625104,102749
625201,102750
625202,102751
625210,102752
625220,102753
626100,102754
627100,102755
629100,102756
629300,102757
630100,102758
630200,102759
630300,102760
631001,102761
631010,102763
631011,102764
631201,102765
631300,102768
631301,102767
632100,102769
633200,102770
634000,102771
635100,102772
635200,102773
636100,102774
637100,102775
637200,102776
637300,102777
638100,102778
638200,102779
638300,102780
63901,100440
63902,100441
63903,100442
639100,102781
639200,102782
639300,102783
639600,102784
640000,102785
64100,100444
641100,102786
641200,102787
642100,102788
643100,102789
643200,102790
644100,102791
644200,102792
644300,102793
644400,102794
644500,102795
644910,102796
644920,102797
644930,102798
645100,102799
649100,102800
649300,102801
649500,102802
649600,102803
649801,102805
649802,102806
649803,102807
649804,102808
649805,102809
65100,100445
651200,107515
651201,107515
651202,102810
651203,102811
65200,100446
652101,102812
652200,102814
652301,102815
652401,102817
652403,102819
652410,102820
652701,102821
652800,102825
652801,102823
652901,102826
652902,102827
652910,102828
653100,107516
653101,107516
653103,102830
655101,107517
655103,102832
655200,102833
657000,102834
657100,102835
657801,102836
657803,102838
659110,102840
659300,102842
659510,102843
660101,102845
660201,102847
660203,102849
66100,100447
661110,102850
661120,102851
